iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
1010,8273920,-35.3491,50.0,0.0300,0.4814,-0.002488,17.376317,-1.581785,0.014724,3554,2327.6
1011,8282112,-34.6579,50.0,0.0400,0.5227,0.013579,15.460489,-1.582020,0.026980,3553,2330.5
1012,8290304,-36.3697,50.0,0.0200,0.5598,0.008608,17.254362,-1.583916,0.027547,3552,2333.6
1013,8298496,-32.4129,50.0,0.0100,0.5082,-0.000579,11.806291,-1.588096,0.015714,3551,2336.6
1014,8306688,-34.5815,50.0,0.0200,0.5216,0.023150,15.407305,-1.592063,0.028505,3552,2338.4
1015,8314880,-35.1943,50.0,0.0200,0.4877,0.020179,16.342960,-1.592156,0.032389,3552,2340.3
1016,8323072,-37.4160,50.0,0.0300,0.5015,-0.001621,18.978013,-1.592947,0.014971,3549,2344.5
1017,8331264,-34.5554,50.0,0.0000,0.5181,-0.004877,15.024894,-1.600130,0.011860,3549,2346.8
1018,8339456,-34.6498,50.0,0.0200,0.5083,-0.003922,16.504463,-1.614064,0.014526,3550,2349.1
1019,8347648,-35.8009,50.0,0.0200,0.5459,-0.000486,17.333265,-1.617599,0.016165,3550,2351.3
1020,8355840,-35.5341,50.0,0.0000,0.5166,-0.002231,12.821513,-1.619096,0.014022,3549,2354.2
1021,8364032,-34.6213,50.0,0.0200,0.4751,0.034985,13.426118,-1.621462,0.063321,3549,2356.6
1022,8372224,-34.2113,50.0,0.0300,0.5129,0.000637,14.442474,-1.621405,0.014818,3548,2359.1
1023,8380416,-33.6893,50.0,0.0100,0.4933,-0.003445,13.437210,-1.619101,0.013537,3549,2361.3
1024,8388608,-33.3907,50.0,0.0100,0.4994,-0.004719,14.207173,-1.622731,0.010398,3548,2363.8
1025,8396800,-34.1209,50.0,0.0100,0.4628,-0.001773,17.136869,-1.632802,0.016125,3548,2366.1
1026,8404992,-35.5049,50.0,0.0200,0.5155,-0.000863,15.661667,-1.652562,0.016746,3547,2369.1
1027,8413184,-37.1041,50.0,0.0100,0.5331,0.000572,13.613247,-1.665176,0.021628,3547,2371.5
1028,8421376,-35.1090,50.0,0.0100,0.5048,0.000053,14.549790,-1.665054,0.019397,3547,2373.8
1029,8429568,-34.2638,50.0,0.0100,0.4897,-0.003847,16.773743,-1.664946,0.010866,3547,2376.1
1030,8437760,-36.9631,50.0,0.0100,0.5790,0.002419,14.873933,-1.667946,0.018918,3547,2378.3
1031,8445952,-35.2384,50.0,0.0100,0.4897,-0.006070,14.615632,-1.674351,0.013002,3547,2380.5
1032,8454144,-35.7293,50.0,0.0200,0.5298,-0.002636,17.123055,-1.681098,0.011710,3548,2382.7
1033,8462336,-36.4569,50.0,0.0000,0.4762,-0.004460,16.820404,-1.680381,0.010342,3548,2385.0
1034,8470528,-33.9840,50.0,0.0200,0.5114,0.000912,16.477163,-1.686598,0.017336,3548,2387.4
1035,8478720,-32.8023,50.0,0.0000,0.4280,0.003137,10.560575,-1.694805,0.019859,3548,2389.7
1036,8486912,-31.1129,50.0,0.0300,0.4280,0.002600,11.588956,-1.699733,0.021392,3548,2391.9
1037,8495104,-34.8457,50.0,0.0200,0.5019,-0.004436,14.893607,-1.702786,0.015214,3548,2394.3
1038,8503296,-33.9755,50.0,0.0100,0.4646,0.006506,13.609920,-1.704386,0.017023,3548,2396.3
1039,8511488,-34.0583,50.0,0.0000,0.5114,0.010645,13.623442,-1.704882,0.017198,3548,2398.4
1040,8519680,-34.2134,50.0,0.0400,0.4666,-0.002585,14.868852,-1.709689,0.015306,3548,2400.8
1041,8527872,-34.2321,50.0,0.0000,0.5313,-0.002883,15.933909,-1.717563,0.015539,3548,2403.3
1042,8536064,-33.0885,50.0,0.0300,0.4980,0.005665,15.523153,-1.715383,0.018369,3548,2405.4
1043,8544256,-33.4649,50.0,0.0000,0.4796,0.016024,14.649374,-1.716268,0.026438,3549,2407.3
1044,8552448,-32.1042,50.0,0.0400,0.4756,0.019362,11.546554,-1.716293,0.022754,3549,2409.1
1045,8560640,-33.9917,50.0,0.0200,0.4754,0.019216,14.030635,-1.715934,0.023653,3550,2411.0
1046,8568832,-32.5327,50.0,0.0000,0.4677,0.004705,13.328380,-1.715401,0.016794,3551,2412.9
1047,8577024,-33.4963,50.0,0.0100,0.4699,0.000706,13.159302,-1.717167,0.015992,3551,2415.2
1048,8585216,-35.0373,50.0,0.0000,0.5273,-0.000342,15.245116,-1.719637,0.017618,3551,2417.6
1049,8593408,-36.0241,50.0,0.0000,0.5198,0.000373,16.186880,-1.725170,0.017441,3551,2419.8
1050,8601600,-34.6044,50.0,0.0000,0.4868,-0.000829,16.201015,-1.728454,0.016402,3551,2421.8
1051,8609792,-33.3412,50.0,0.0200,0.4815,0.005137,11.384522,-1.735370,0.019737,3552,2423.6
1052,8617984,-33.9153,50.0,0.0200,0.5130,-0.003357,14.101359,-1.743695,0.012316,3552,2425.7
1053,8626176,-34.8505,50.0,0.0000,0.5007,0.000322,12.030230,-1.751425,0.019476,3553,2427.7
1054,8634368,-35.6216,50.0,0.0100,0.5188,0.008390,14.218446,-1.752359,0.016711,3554,2429.4
1055,8642560,-39.4030,50.0,0.0200,0.5870,-0.000845,17.714009,-1.753879,0.013765,3554,2431.4
1056,8650752,-36.0047,50.0,0.0200,0.5669,-0.000437,14.872606,-1.760858,0.015357,3555,2433.4
1057,8658944,-32.3183,50.0,0.0200,0.4752,-0.000863,14.236502,-1.766340,0.018145,3555,2435.3
1058,8667136,-34.8491,50.0,0.0200,0.4821,-0.001688,13.985265,-1.767858,0.016501,3555,2437.3
1059,8675328,-33.5635,50.0,0.0400,0.4900,-0.001135,15.394475,-1.766944,0.016447,3556,2439.4
1060,8683520,-35.2534,50.0,0.0200,0.5506,0.000294,14.476072,-1.775008,0.017201,3556,2441.4
1061,8691712,-33.2839,50.0,0.0300,0.4872,0.012490,15.211921,-1.784444,0.018236,3557,2443.0
1062,8699904,-33.7557,50.0,0.0000,0.5041,0.022837,13.459196,-1.785648,0.031854,3558,2444.7
1063,8708096,-36.3024,50.0,0.0200,0.5224,0.008394,14.151422,-1.785441,0.018020,3559,2446.4
1064,8716288,-33.5198,50.0,0.0100,0.4595,-0.000012,12.693221,-1.788476,0.017530,3559,2448.4
1065,8724480,-33.9069,50.0,0.0200,0.4752,0.020212,14.572070,-1.792471,0.025069,3560,2450.1
1066,8732672,-33.3320,50.0,0.0000,0.4975,0.014737,16.005584,-1.793139,0.018766,3561,2451.8
1067,8740864,-34.4942,50.0,0.0100,0.4922,0.005032,13.776900,-1.791219,0.021581,3562,2453.9
1068,8749056,-33.5392,50.0,0.0400,0.4929,0.003694,12.347367,-1.788381,0.016895,3562,2455.9
1069,8757248,-35.2505,50.0,0.0400,0.5218,-0.000140,14.467904,-1.787057,0.016617,3562,2457.9
1070,8765440,-34.0927,50.0,0.0600,0.4969,-0.000929,13.947468,-1.786620,0.017918,3563,2459.9
1071,8773632,-33.6428,50.0,0.0600,0.4948,-0.001339,14.337116,-1.791389,0.020054,3563,2462.1
1072,8781824,-34.7997,50.0,0.0000,0.5355,-0.003964,15.933933,-1.806287,0.016363,3563,2464.1
1073,8790016,-37.1691,50.0,0.0200,0.5987,-0.008311,17.976414,-1.818452,0.009620,3564,2466.2
1074,8798208,-34.4750,50.0,0.0200,0.4575,-0.000534,12.489325,-1.831712,0.017560,3564,2468.2
1075,8806400,-35.8198,50.0,0.0100,0.5126,-0.003491,15.245391,-1.841548,0.014848,3564,2470.3
1076,8814592,-33.2958,50.0,0.0000,0.5248,-0.002248,12.320072,-1.847873,0.018802,3565,2472.4
1077,8822784,-36.1763,50.0,0.0000,0.5939,0.006902,17.464627,-1.853098,0.027720,3565,2474.6
1078,8830976,-36.1577,50.0,0.0200,0.5985,0.017913,15.680586,-1.853381,0.028527,3566,2476.3
1079,8839168,-37.9085,50.0,0.0100,0.6015,0.005336,17.701795,-1.852728,0.015797,3566,2478.1
1080,8847360,-34.4357,50.0,0.0200,0.5196,-0.002491,15.519781,-1.856240,0.013647,3566,2480.6
1081,8855552,-34.7784,50.0,0.0100,0.5143,0.002140,17.214371,-1.864525,0.014008,3567,2482.6
1082,8863744,-33.4679,50.0,0.0200,0.4589,-0.001927,13.678110,-1.867471,0.015233,3567,2484.9
1083,8871936,-35.8442,50.0,0.0100,0.5515,-0.006616,16.431790,-1.872083,0.014136,3567,2487.2
1084,8880128,-34.6338,50.0,0.0100,0.5481,-0.001237,15.737309,-1.874322,0.018905,3567,2489.4
1085,8888320,-34.6828,50.0,0.0100,0.5290,0.002406,12.461384,-1.874939,0.022254,3567,2491.5
1086,8896512,-35.6337,50.0,0.0400,0.4870,0.022063,13.848211,-1.877126,0.030690,3568,2493.2
1087,8904704,-34.0960,50.0,0.0000,0.4862,0.002122,14.318122,-1.873598,0.024416,3568,2495.3
1088,8912896,-34.0884,50.0,0.0000,0.5267,-0.002018,14.187846,-1.872227,0.016998,3568,2497.4
1089,8921088,-32.3897,50.0,0.0200,0.4750,0.000607,12.952492,-1.879252,0.020539,3569,2499.5
1090,8929280,-32.3935,50.0,0.0000,0.5153,-0.003318,14.559419,-1.883909,0.016493,3569,2501.5
1091,8937472,-37.4726,50.0,0.0300,0.5271,-0.001673,16.384125,-1.888464,0.014283,3569,2503.7
1092,8945664,-35.2902,50.0,0.0400,0.4939,0.004757,13.017632,-1.896462,0.019299,3569,2505.9
1093,8953856,-33.3186,50.0,0.0300,0.4506,0.009343,15.070158,-1.905069,0.028037,3570,2507.9
1094,8962048,-31.8471,50.0,0.0100,0.4763,0.004083,12.991916,-1.907904,0.020028,3570,2509.8
1095,8970240,-36.6133,50.0,0.0200,0.5821,0.000487,16.226198,-1.906623,0.013772,3571,2511.8
1096,8978432,-38.0828,50.0,0.0200,0.6107,0.031176,18.101295,-1.908105,0.037555,3572,2513.5
1097,8986624,-35.2890,50.0,0.0200,0.4823,0.004453,15.874026,-1.912362,0.022033,3572,2515.6
1098,8994816,-34.2952,50.0,0.0200,0.5379,-0.003130,14.446462,-1.918456,0.014397,3572,2517.7
1099,9003008,-37.0212,50.0,0.0400,0.5692,-0.000465,18.006295,-1.920877,0.015027,3572,2519.9
1100,9011200,-31.7950,50.0,0.0100,0.4263,-0.003238,15.303864,-1.924553,0.015185,3572,2522.1
1101,9019392,-34.5099,50.0,0.0000,0.5105,-0.001162,13.908331,-1.934467,0.015817,3573,2524.2
1102,9027584,-36.1962,50.0,0.0400,0.5197,0.001135,13.670791,-1.948827,0.019465,3573,2526.3
1103,9035776,-36.0647,50.0,0.0500,0.5000,0.015700,14.856508,-1.953320,0.022213,3574,2528.1
1104,9043968,-37.7105,50.0,0.0200,0.5177,-0.002616,16.180712,-1.954490,0.016157,3574,2530.2
1105,9052160,-35.1878,50.0,0.0100,0.4916,-0.001926,15.360599,-1.955136,0.017054,3574,2532.5
1106,9060352,-34.7229,50.0,0.0200,0.4917,-0.002849,14.555005,-1.957790,0.018925,3574,2534.6
1107,9068544,-31.6046,50.0,0.0100,0.4861,0.002957,12.403543,-1.957702,0.023392,3575,2536.6
1108,9076736,-33.3814,50.0,0.0000,0.5136,-0.004184,13.593609,-1.961501,0.011403,3575,2538.6
1109,9084928,-32.1831,50.0,0.0200,0.4278,0.004771,14.352176,-1.969737,0.020439,3576,2540.4
1110,9093120,-33.5636,50.0,0.0300,0.5210,-0.004581,16.037520,-1.974113,0.014977,3576,2542.4
1111,9101312,-32.6802,50.0,0.0000,0.4745,-0.002401,12.359245,-1.980314,0.012877,3577,2544.4
1112,9109504,-36.1347,50.0,0.0300,0.5163,-0.002113,16.346317,-1.992751,0.021136,3577,2546.4
1113,9117696,-33.4484,50.0,0.0500,0.5005,-0.003546,15.442080,-2.002999,0.011890,3577,2548.7
1114,9125888,-33.0130,50.0,0.0200,0.5514,0.005205,14.244586,-2.012035,0.023609,3577,2550.8
1115,9134080,-35.2851,50.0,0.0100,0.5481,0.023525,13.924991,-2.017097,0.029819,3578,2552.5
1116,9142272,-34.3755,50.0,0.0200,0.5201,0.014873,15.706907,-2.018088,0.022438,3579,2554.2
1117,9150464,-30.3843,50.0,0.0000,0.4688,-0.006203,15.236851,-2.024389,0.015281,3579,2556.2
1118,9158656,-32.6433,50.0,0.0000,0.4771,0.011037,12.671639,-2.030386,0.032920,3580,2558.2
1119,9166848,-35.8651,50.0,0.0100,0.5155,0.023200,14.139684,-2.031897,0.029806,3580,2560.1
1120,9175040,-35.3480,50.0,0.0400,0.4973,0.022064,15.036421,-2.031988,0.033157,3581,2562.0
1121,9183232,-32.2221,50.0,0.0100,0.4610,0.025517,12.562761,-2.032168,0.031983,3582,2563.6
1122,9191424,-35.8038,50.0,0.0100,0.5471,0.002139,16.629116,-2.036887,0.019873,3582,2565.7
1123,9199616,-34.0935,50.0,0.0300,0.5150,-0.001546,14.263478,-2.048699,0.017066,3582,2567.7
1124,9207808,-32.0865,50.0,0.0400,0.4930,0.000165,14.825040,-2.058748,0.017390,3583,2569.7
1125,9216000,-33.5563,50.0,0.0100,0.5136,0.002424,13.749575,-2.060491,0.017033,3583,2571.7
1126,9224192,-35.3134,50.0,0.0000,0.4715,-0.001876,15.144366,-2.061613,0.017327,3584,2573.6
1127,9232384,-36.1889,50.0,0.0200,0.5097,-0.004078,15.113185,-2.070261,0.012059,3584,2575.6
1128,9240576,-34.0893,50.0,0.0200,0.5322,0.003148,14.322469,-2.075659,0.015334,3585,2577.5
1129,9248768,-36.8354,50.0,0.0200,0.5351,0.005991,15.311356,-2.077263,0.014014,3585,2579.1
1130,9256960,-34.3016,50.0,0.0400,0.4871,-0.003897,12.708967,-2.082285,0.013746,3586,2581.2
1131,9265152,-32.4397,50.0,0.0000,0.4535,-0.001774,12.906812,-2.094496,0.015933,3586,2583.2
1132,9273344,-34.4156,50.0,0.0200,0.4968,0.001791,14.297496,-2.105329,0.018993,3587,2585.2
1133,9281536,-32.9938,50.0,0.0300,0.4948,-0.003611,14.958299,-2.119731,0.015682,3587,2587.2
1134,9289728,-34.5147,50.0,0.0100,0.5421,-0.001665,13.577251,-2.131806,0.017866,3587,2589.2
1135,9297920,-33.3636,50.0,0.0500,0.4990,0.005121,12.392004,-2.133082,0.024698,3588,2591.2
1136,9306112,-36.4176,50.0,0.0200,0.5311,0.002562,16.076188,-2.131023,0.020347,3588,2593.3
1137,9314304,-33.9157,50.0,0.0200,0.4941,-0.003956,12.250117,-2.124677,0.015622,3588,2595.2
1138,9322496,-35.8414,50.0,0.0100,0.5153,0.002536,14.460367,-2.131724,0.020935,3589,2597.3
1139,9330688,-34.5183,50.0,0.0000,0.5235,-0.004434,14.479676,-2.133749,0.012623,3589,2599.3
1140,9338880,-33.4835,50.0,0.0500,0.4795,-0.000128,12.325364,-2.136216,0.014857,3590,2601.1
1141,9347072,-33.7012,50.0,0.0100,0.4993,-0.001344,15.190125,-2.148539,0.018452,3590,2603.1
1142,9355264,-35.7073,50.0,0.0100,0.5437,-0.002768,15.868287,-2.159125,0.017404,3591,2605.1
1143,9363456,-33.2122,50.0,0.0000,0.4854,0.002707,12.215554,-2.174026,0.020402,3591,2607.1
1144,9371648,-34.2077,50.0,0.0200,0.4832,-0.000473,14.463800,-2.177091,0.018537,3591,2609.1
1145,9379840,-33.9559,50.0,0.0000,0.5288,-0.000096,14.423369,-2.175144,0.018216,3592,2611.1
1146,9388032,-34.7131,50.0,0.0000,0.4879,0.014824,13.637779,-2.170357,0.025832,3593,2612.8
1147,9396224,-36.6897,50.0,0.0100,0.5386,-0.001192,12.436849,-2.172363,0.015403,3593,2614.8
1148,9404416,-33.8921,50.0,0.0300,0.5028,-0.004201,14.121175,-2.178721,0.014251,3593,2616.8
1149,9412608,-34.8450,50.0,0.0100,0.4809,0.012253,14.859413,-2.181443,0.030239,3594,2618.7
1150,9420800,-33.4930,50.0,0.0300,0.4772,0.039124,14.147593,-2.179835,0.055183,3595,2620.4
1151,9428992,-35.7011,50.0,0.0300,0.5063,0.001778,14.619277,-2.180324,0.021729,3595,2622.4
1152,9437184,-32.5036,50.0,0.0400,0.4445,0.000497,13.378734,-2.187124,0.019307,3595,2624.4
1153,9445376,-32.2352,50.0,0.0200,0.5010,0.022801,12.465520,-2.189440,0.027655,3596,2626.0
1154,9453568,-33.4405,50.0,0.0400,0.5092,-0.001970,13.088864,-2.191109,0.015815,3597,2628.0
1155,9461760,-32.1665,50.0,0.0100,0.4379,0.021266,12.317548,-2.193347,0.027867,3598,2629.6
1156,9469952,-33.7464,50.0,0.0100,0.5059,-0.000908,12.666619,-2.196025,0.017288,3598,2631.6
1157,9478144,-33.9857,50.0,0.0100,0.5149,0.002224,15.843954,-2.197432,0.020799,3598,2633.6
1158,9486336,-33.3279,50.0,0.0200,0.5326,-0.003894,14.848201,-2.194447,0.018257,3599,2635.6
1159,9494528,-33.7766,50.0,0.0300,0.4755,0.003259,15.540742,-2.199155,0.020743,3599,2637.6
1160,9502720,-34.6584,50.0,0.0600,0.4693,0.009553,14.599300,-2.203398,0.020467,3600,2639.3
1161,9510912,-32.3228,50.0,0.0500,0.4623,0.002828,13.295805,-2.206799,0.018829,3600,2641.3
1162,9519104,-35.1886,50.0,0.0100,0.5383,-0.000656,16.292194,-2.209256,0.017205,3601,2643.3
1163,9527296,-31.0122,50.0,0.0300,0.4463,-0.000080,11.799051,-2.208990,0.017443,3601,2645.3
1164,9535488,-33.2799,50.0,0.0200,0.5423,-0.004040,14.335690,-2.211821,0.015126,3601,2647.3
1165,9543680,-35.3014,50.0,0.0200,0.5245,-0.001005,14.738210,-2.213067,0.016029,3602,2649.4
1166,9551872,-32.4791,50.0,0.0300,0.4594,0.022686,14.238317,-2.216480,0.027446,3603,2651.0
1167,9560064,-33.5633,50.0,0.0300,0.5057,0.004345,16.253855,-2.219003,0.024690,3603,2653.0
1168,9568256,-37.8731,50.0,0.0100,0.5244,0.000476,16.959571,-2.219574,0.013813,3604,2654.9
1169,9576448,-36.0510,50.0,0.0300,0.6037,0.000388,16.940236,-2.218718,0.019059,3604,2657.0
1170,9584640,-35.4250,50.0,0.0400,0.5172,0.013992,15.924159,-2.215392,0.027472,3604,2658.7
1171,9592832,-33.8287,50.0,0.0200,0.5040,0.001769,12.710402,-2.217387,0.024261,3605,2660.7
1172,9601024,-34.6347,50.0,0.0100,0.4938,0.000590,16.033038,-2.222543,0.020080,3605,2662.7
1173,9609216,-35.1782,50.0,0.0000,0.5766,-0.001315,14.491005,-2.226092,0.014855,3606,2664.8
1174,9617408,-33.2588,50.0,0.0200,0.4921,-0.003762,13.709741,-2.231504,0.014620,3606,2666.7
1175,9625600,-34.3787,50.0,0.0200,0.4599,-0.002250,15.415175,-2.237378,0.018474,3606,2668.7
1176,9633792,-33.2477,50.0,0.0100,0.4721,0.007253,12.350008,-2.237730,0.029225,3607,2670.8
1177,9641984,-31.7205,50.0,0.0100,0.4589,0.009749,10.680866,-2.241689,0.024510,3607,2672.7
1178,9650176,-35.5807,50.0,0.0200,0.5289,0.000241,13.042766,-2.250183,0.020583,3607,2674.7
1179,9658368,-31.9918,50.0,0.0000,0.4601,-0.003140,11.811171,-2.261384,0.015280,3608,2676.7
1180,9666560,-32.8000,50.0,0.0300,0.4744,-0.000433,10.402461,-2.266566,0.017633,3608,2678.7
1181,9674752,-31.5279,50.0,0.0300,0.4846,0.032258,11.745662,-2.266563,0.041811,3609,2680.4
1182,9682944,-33.7448,50.0,0.0200,0.5024,-0.001824,14.061800,-2.265776,0.017126,3609,2682.4
1183,9691136,-31.0026,50.0,0.0300,0.4829,-0.002800,13.843285,-2.265789,0.016164,3610,2684.4
1184,9699328,-39.8722,50.0,0.0400,0.6017,0.000130,21.054771,-2.269974,0.019335,3610,2686.4
1185,9707520,-30.7472,50.0,0.0200,0.4226,0.001422,11.770041,-2.270971,0.026510,3610,2688.4
1186,9715712,-32.1797,50.0,0.0200,0.5346,0.003854,12.719701,-2.270676,0.026477,3611,2690.4
1187,9723904,-34.0404,50.0,0.0300,0.4399,-0.004283,15.057268,-2.276070,0.016796,3611,2692.4
1188,9732096,-33.2856,50.0,0.0200,0.4788,0.009303,13.445577,-2.276900,0.026082,3611,2694.4
1189,9740288,-32.0361,50.0,0.0000,0.4392,-0.001540,13.348902,-2.277643,0.015433,3612,2696.4
1190,9748480,-32.9239,50.0,0.0000,0.4433,-0.001213,12.355375,-2.284412,0.014566,3612,2698.4
1191,9756672,-36.0525,50.0,0.0100,0.5699,0.007816,16.005883,-2.289788,0.021671,3613,2700.1
1192,9764864,-32.8535,50.0,0.0100,0.5081,-0.003573,15.865371,-2.296526,0.014003,3613,2702.0
1193,9773056,-37.0261,50.0,0.0100,0.5386,-0.002011,12.945812,-2.308438,0.017729,3613,2704.3
1194,9781248,-32.6471,50.0,0.0300,0.4713,0.001933,13.409047,-2.316887,0.020558,3614,2706.2
1195,9789440,-30.1191,50.0,0.0300,0.4065,0.007469,9.774649,-2.321037,0.028099,3614,2708.2
1196,9797632,-33.2513,50.0,0.0500,0.4625,-0.000735,12.258150,-2.325098,0.016599,3615,2710.2
1197,9805824,-31.1503,50.0,0.0300,0.4660,-0.001662,10.592691,-2.336697,0.014961,3615,2712.1
1198,9814016,-33.8405,50.0,0.0100,0.4817,0.020268,14.070273,-2.345068,0.027031,3616,2713.8
1199,9822208,-34.3402,50.0,0.0300,0.4963,-0.003484,16.709467,-2.348468,0.016587,3616,2715.7
1200,9830400,-34.2729,50.0,0.0000,0.4691,0.002353,14.872643,-2.354637,0.018375,3617,2717.6
1201,9838592,-32.6272,50.0,0.0300,0.4812,-0.003272,14.056873,-2.361845,0.016695,3617,2719.6
1202,9846784,-33.6197,50.0,0.0100,0.4756,0.011524,11.717138,-2.367027,0.025830,3618,2721.3
1203,9854976,-30.7050,50.0,0.0000,0.4594,0.000911,11.439703,-2.370079,0.021756,3618,2723.2
1204,9863168,-32.9700,50.0,0.0200,0.4791,-0.001461,12.755924,-2.376117,0.016842,3619,2725.2
1205,9871360,-30.0732,50.0,0.0100,0.4405,0.006490,12.153752,-2.377333,0.027533,3619,2727.1
1206,9879552,-31.9619,50.0,0.0200,0.4695,-0.001822,13.384653,-2.381793,0.018007,3620,2729.0
1207,9887744,-32.3540,50.0,0.0000,0.5062,0.007693,14.281994,-2.396786,0.023541,3620,2731.1
1208,9895936,-32.6961,50.0,0.0000,0.5109,0.019748,13.451452,-2.404215,0.029181,3621,2732.7
1209,9904128,-32.9664,50.0,0.0500,0.5018,-0.000113,13.007056,-2.408981,0.019587,3621,2734.7
1210,9912320,-31.0449,50.0,0.0300,0.4676,0.003639,10.155534,-2.418635,0.019007,3622,2736.4
1211,9920512,-33.0555,50.0,0.0100,0.4455,0.015482,10.613832,-2.423726,0.024628,3623,2738.1
1212,9928704,-31.2028,50.0,0.0100,0.4306,0.011298,10.890478,-2.427277,0.029279,3623,2740.0
1213,9936896,-33.1583,50.0,0.0200,0.4637,-0.000950,14.412414,-2.432291,0.018955,3624,2741.8
1214,9945088,-35.0351,50.0,0.0100,0.5134,0.017262,13.697046,-2.432449,0.025817,3624,2743.5
1215,9953280,-35.0449,50.0,0.0500,0.4511,0.011085,15.731065,-2.431921,0.027919,3625,2745.5
1216,9961472,-33.4928,50.0,0.0300,0.4706,-0.001071,12.984915,-2.437053,0.019674,3625,2747.5
1217,9969664,-33.2605,50.0,0.0100,0.4696,-0.003070,15.361772,-2.447124,0.016108,3626,2749.5
1218,9977856,-34.0889,50.0,0.0200,0.5060,0.002542,11.248588,-2.448035,0.024041,3626,2751.5
1219,9986048,-31.7675,50.0,0.0100,0.5050,0.001690,11.072364,-2.447407,0.025753,3626,2753.5
1220,9994240,-32.5828,50.0,0.0200,0.4710,0.003570,12.309283,-2.455665,0.026459,3627,2755.4
