#{"t_start": 1774404020.1122737, "env_id": "None"}
r,l,t
-10.0,100,1834.710045
-18.0,100,1836.319743
-13.0,100,1838.154192
-15.0,100,1839.718603
-20.0,100,1841.292131
-13.0,100,1842.859604
-45.0,100,1844.432326
-10.0,100,1846.006295
-16.0,100,1847.585315
-29.0,100,1849.151798
-12.0,100,1850.74092
-31.0,100,1852.3401
-27.0,100,1853.937887
-8.0,100,1855.515093
-14.0,100,1857.096958
-20.0,100,1858.663479
-13.0,100,1860.251436
-19.0,100,1861.829984
-11.0,100,1863.397644
-23.0,100,1864.971072
-6.0,100,1866.515625
-30.0,100,1868.10503
-10.0,100,1869.661352
-16.0,100,1879.994642
-26.0,100,1881.567171
-5.0,100,1883.146172
-24.0,100,1884.725536
-18.0,100,1886.318464
-11.0,100,1887.891389
-23.0,100,1889.474711
-13.0,100,1891.045104
-25.0,100,1892.625535
-20.0,100,1894.159884
-21.0,100,1895.734552
-11.0,100,1897.287877
-16.0,100,1898.840336
-13.0,100,1900.301316
-20.0,100,1901.777056
-6.0,100,1903.230626
-13.0,100,1904.694685
-12.0,100,1906.189992
-22.0,100,1907.679294
-10.0,100,1909.153802
-16.0,100,1910.689763
-21.0,100,1912.281395
-12.0,100,1913.842545
-12.0,100,1915.420223
-24.0,100,1916.987251
-23.0,100,1918.532182
-21.0,100,1920.064787
-21.0,100,1921.624192
-8.0,100,1923.200585
-18.0,100,1924.781706
-21.0,100,1926.350152
-13.0,100,1927.941784
-17.0,100,1929.522832
-13.0,100,1931.112934
-35.0,100,1932.655297
-14.0,100,1934.227482
-16.0,100,1935.775364
-17.0,100,1937.358488
-18.0,100,1938.921841
-16.0,100,1940.478292
-15.0,100,1942.039526
-15.0,100,1943.608063
-37.0,100,1945.181755
-22.0,100,1946.757185
-9.0,100,1948.326232
-14.0,100,1949.890105
-25.0,100,1951.444493
-24.0,100,1953.002599
-15.0,100,1954.546965
-20.0,100,1956.09599
-17.0,100,1966.343377
-46.0,100,1967.887361
-23.0,100,1969.477636
-17.0,100,1971.140984
-19.0,100,1972.831088
-18.0,100,1974.894456
-23.0,100,1976.97879
-12.0,100,1979.095736
-14.0,100,1981.219025
-13.0,100,1983.383695
-22.0,100,1985.581618
-19.0,100,1987.686682
-10.0,100,1989.764805
-25.0,100,1991.878502
-22.0,100,1994.027555
-10.0,100,1996.151689
-28.0,100,1998.304233
-15.0,100,2000.463997
-16.0,100,2002.616169
-23.0,100,2004.726883
-14.0,100,2006.824303
-24.0,100,2008.962064
-17.0,100,2011.049272
-12.0,100,2013.183172
-12.0,100,2015.291467
-18.0,100,2017.370394
-19.0,100,2019.455343
-20.0,100,2021.42524
-15.0,100,2023.53049
-25.0,100,2025.665779
-17.0,100,2027.796321
-13.0,100,2029.904794
-14.0,100,2031.922854
-28.0,100,2033.914114
-17.0,100,2035.893945
-22.0,100,2037.883629
-16.0,100,2040.00956
-20.0,100,2042.123852
-18.0,100,2044.183633
-25.0,100,2046.17044
-14.0,100,2048.145586
-19.0,100,2050.117085
-6.0,100,2052.097801
-14.0,100,2054.165859
-10.0,100,2056.287853
-20.0,100,2058.394246
-16.0,100,2060.556933
-16.0,100,2062.716815
-24.0,100,2064.851949
-16.0,100,2066.923885
-9.0,100,2077.801718
-13.0,100,2079.882754
-18.0,100,2081.915869
-17.0,100,2083.881032
-19.0,100,2085.848288
-31.0,100,2087.908916
-13.0,100,2089.987757
-16.0,100,2092.124404
-22.0,100,2094.202726
-17.0,100,2096.248104
-20.0,100,2098.280157
-19.0,100,2100.310634
-10.0,100,2102.135263
-27.0,100,2103.948756
-15.0,100,2105.776204
-12.0,100,2107.673489
-15.0,100,2109.590048
-21.0,100,2111.494171
-15.0,100,2113.377887
-10.0,100,2115.32421
-28.0,100,2117.275304
-15.0,100,2119.22749
-15.0,100,2121.271729
-28.0,100,2123.374762
-15.0,100,2125.463165
-15.0,100,2127.522102
-5.0,100,2129.618243
-9.0,100,2131.718584
-13.0,100,2133.712807
-26.0,100,2135.653655
-14.0,100,2137.595568
-18.0,100,2139.535621
-19.0,100,2141.501533
-33.0,100,2143.473593
-18.0,100,2145.425876
-13.0,100,2147.532488
-17.0,100,2149.619843
-16.0,100,2151.732805
-10.0,100,2153.840648
-33.0,100,2155.933186
-17.0,100,2158.050516
-14.0,100,2160.151691
-11.0,100,2162.243278
-19.0,100,2164.246597
-14.0,100,2166.205635
-24.0,100,2168.185783
-29.0,100,2170.160898
-18.0,100,2172.138473
-14.0,100,2174.127434
-9.0,100,2176.1062
-19.0,100,2186.961859
-20.0,100,2189.007233
-13.0,100,2191.057957
-29.0,100,2193.107709
-21.0,100,2195.162462
-8.0,100,2197.218536
-10.0,100,2199.273219
-16.0,100,2201.246372
-12.0,100,2203.250148
-14.0,100,2205.243973
-11.0,100,2207.275356
-10.0,100,2209.278788
-34.0,100,2211.300512
-20.0,100,2213.205899
-29.0,100,2214.922536
-21.0,100,2216.350825
-10.0,100,2217.871168
-18.0,100,2219.679864
-12.0,100,2221.436551
-11.0,100,2223.087036
-19.0,100,2224.829592
-9.0,100,2226.809127
-26.0,100,2228.751278
-19.0,100,2230.741979
-25.0,100,2232.647984
-16.0,100,2234.56307
-15.0,100,2236.477654
-7.0,100,2238.446296
-56.0,100,2240.389786
-34.0,100,2242.389889
-26.0,100,2244.352121
-13.0,100,2246.337719
-19.0,100,2248.397195
-45.0,100,2250.426727
-27.0,100,2252.505479
-18.0,100,2254.506217
-15.0,100,2256.591259
-23.0,100,2258.633085
-20.0,100,2260.748261
-14.0,100,2262.998649
-16.0,100,2265.235233
-20.0,100,2267.268926
-19.0,100,2269.342671
-21.0,100,2271.300566
-30.0,100,2273.281978
-17.0,100,2275.502758
-24.0,100,2277.682251
-19.0,100,2279.819325
-17.0,100,2281.732456
-18.0,100,2283.82593
